0,1,2
0.7_3_32_2_0_5_3_8_150_6.keras,"[0.2780582904815674, 0.8095872402191162]","[2.279449462890625, 0.4300000071525574]"
0.7_3_32_2_0_5_4_16_150_6.keras,"[0.20573356747627258, 0.8627451062202454]","[2.705831289291382, 0.368794322013855]"
0.7_3_32_2_0_5_4_32_150_6.keras,"[0.2107618898153305, 0.901098906993866]","[2.8855135440826416, 0.37681159377098083]"
0.7_3_32_2_0_5_4_4_150_6.keras,"[0.5479140281677246, 0.0]","[0.5619195699691772, 0.0]"
0.7_3_32_2_0_5_4_64_150_6.keras,"[0.1968366950750351, 0.9310810565948486]","[2.9066643714904785, 0.3991416394710541]"
0.7_3_32_2_0_5_4_8_150_6.keras,"[0.256330281496048, 0.8801711797714233]","[2.938570022583008, 0.39350181818008423]"
0.7_3_32_3_0_5_1_16_150_6.keras,"[0.2205982357263565, 0.8402366638183594]","[3.191544771194458, 0.4229075014591217]"
0.7_3_32_3_0_5_1_32_150_6.keras,"[0.19133566319942474, 0.8609195351600647]","[3.118561267852783, 0.4375]"
0.7_3_32_3_0_5_1_4_150_6.keras,"[0.18065543472766876, 0.902255654335022]","[2.0701706409454346, 0.42458099126815796]"
0.7_3_32_3_0_5_1_64_150_6.keras,"[0.1916092187166214, 0.8266384601593018]","[2.4151690006256104, 0.3947368562221527]"
0.7_3_32_3_0_5_1_8_150_6.keras,"[0.19818313419818878, 0.8513513803482056]","[2.563816547393799, 0.4170854389667511]"
0.7_3_32_3_0_5_2_16_150_6.keras,"[0.1803639829158783, 0.9210866689682007]","[2.4717955589294434, 0.45098039507865906]"
0.7_3_32_3_0_5_2_32_150_6.keras,"[0.17567257583141327, 0.8792496919631958]","[2.6656494140625, 0.4330708682537079]"
0.7_3_32_3_0_5_2_4_150_6.keras,"[0.17019972205162048, 0.8853210806846619]","[2.1068239212036133, 0.4536082446575165]"
0.7_3_32_3_0_5_2_64_150_6.keras,"[0.20528948307037354, 0.8630303144454956]","[3.3228299617767334, 0.413173645734787]"
0.7_3_32_3_0_5_2_8_150_6.keras,"[0.18711932003498077, 0.8763377070426941]","[2.787116765975952, 0.4166666567325592]"
0.7_3_32_3_0_5_3_16_150_6.keras,"[0.17497886717319489, 0.9487179517745972]","[5.539153099060059, 0.4135802388191223]"
0.7_3_32_3_0_5_3_32_150_6.keras,"[0.18351541459560394, 0.9161452054977417]","[2.5145318508148193, 0.4018264710903168]"
0.7_3_32_3_0_5_3_4_150_6.keras,"[0.2144159972667694, 0.8313513398170471]","[2.0302953720092773, 0.4326530694961548]"
0.7_3_32_3_0_5_3_64_150_6.keras,"[0.18329133093357086, 0.855555534362793]","[4.872513771057129, 0.4354838728904724]"
0.7_3_32_3_0_5_3_8_150_6.keras,"[0.23414786159992218, 0.8419203758239746]","[1.9909652471542358, 0.3891402781009674]"
0.7_3_32_3_0_5_4_16_150_6.keras,"[0.18679127097129822, 0.8997493982315063]","[2.2806832790374756, 0.42281877994537354]"
0.7_3_32_3_0_5_4_32_150_6.keras,"[0.22770124673843384, 0.8460590839385986]","[3.426170825958252, 0.43352600932121277]"
0.7_3_32_3_0_5_4_4_150_6.keras,"[0.547690212726593, 0.0]","[0.5622008442878723, 0.0]"
0.7_3_32_3_0_5_4_64_150_6.keras,"[0.1813707798719406, 0.9106917977333069]","[3.1826579570770264, 0.45695364475250244]"
0.7_3_32_3_0_5_4_8_150_6.keras,"[0.21773120760917664, 0.8602673411369324]","[1.4744019508361816, 0.37593984603881836]"
0.7_3_4_1_0_5_1_16_100_6.keras,"[0.5100704431533813, 0.0]","[0.5092562437057495, 0.0]"
0.7_3_4_1_0_5_1_32_100_6.keras,"[0.5025896430015564, 0.0]","[0.5144780874252319, 0.0]"
0.7_3_4_1_0_5_1_4_100_6.keras,"[0.49792709946632385, 0.0]","[0.7376434206962585, 0.0]"
0.7_3_4_1_0_5_1_64_100_6.keras,"[0.5117567181587219, 0.0]","[0.5045902729034424, 0.0]"
0.7_3_4_1_0_5_1_8_100_6.keras,"[0.5481373071670532, 0.0]","[0.5615836381912231, 0.0]"
0.7_3_4_1_0_5_2_16_100_6.keras,"[0.5038454532623291, 0.0]","[0.5058598518371582, 0.0]"
0.7_3_4_1_0_5_2_32_100_6.keras,"[0.510967493057251, 0.6393442749977112]","[0.525536060333252, 0.5161290168762207]"
0.7_3_4_1_0_5_2_4_100_6.keras,"[0.5197344422340393, 0.0]","[0.513211727142334, 0.0]"
0.7_3_4_1_0_5_2_64_100_6.keras,"[0.5045496225357056, 0.0]","[0.5056068897247314, 0.0]"
0.7_3_4_1_0_5_2_8_100_6.keras,"[0.5064937472343445, 0.0]","[0.5209718942642212, 0.0]"
0.7_3_4_1_0_5_3_16_100_6.keras,"[0.5483779311180115, 0.0]","[0.5612415075302124, 0.0]"
0.7_3_4_1_0_5_3_32_100_6.keras,"[0.4875197410583496, 0.6402877569198608]","[0.5698321461677551, 0.5355191230773926]"
0.7_3_4_1_0_5_3_4_100_6.keras,"[0.5192449688911438, 0.0]","[0.5130535364151001, 0.0]"
0.7_3_4_1_0_5_3_64_100_6.keras,"[0.49861419200897217, 0.0]","[0.5040851831436157, 0.0]"
0.7_3_4_1_0_5_3_8_100_6.keras,"[0.548198401927948, 0.0]","[0.5619550347328186, 0.0]"
0.7_3_4_1_0_5_4_16_100_6.keras,"[0.4913264811038971, 0.5612903237342834]","[0.5395838618278503, 0.5259259343147278]"
0.7_3_4_1_0_5_4_32_100_6.keras,"[0.4943247139453888, 0.0]","[0.5075380802154541, 0.0]"
0.7_3_4_1_0_5_4_4_100_6.keras,"[0.5189947485923767, 0.0]","[0.510209321975708, 0.0]"
0.7_3_4_1_0_5_4_64_100_6.keras,"[0.5008078813552856, 0.0]","[0.5182607173919678, 0.0]"
0.7_3_4_1_0_5_4_8_100_6.keras,"[0.4981514811515808, 0.0]","[0.5371899008750916, 0.0]"
0.7_3_4_2_0_5_1_16_100_6.keras,"[0.5110549330711365, 0.6160714030265808]","[0.5227027535438538, 0.0]"
0.7_3_4_2_0_5_1_32_100_6.keras,"[0.49292951822280884, 0.5]","[0.5337868928909302, 0.0]"
0.7_3_4_2_0_5_1_4_100_6.keras,"[0.49888455867767334, 0.0]","[0.5547902584075928, 0.0]"
0.7_3_4_2_0_5_1_64_100_6.keras,"[0.5015144944190979, 0.6603773832321167]","[0.5744115114212036, 0.5]"
0.7_3_4_2_0_5_1_8_100_6.keras,"[0.5479153394699097, 0.0]","[0.561944842338562, 0.0]"
0.7_3_4_2_0_5_2_16_100_6.keras,"[0.5031440854072571, 0.7051281929016113]","[0.5586063265800476, 0.4122137427330017]"
0.7_3_4_2_0_5_2_32_100_6.keras,"[0.48957398533821106, 0.8947368264198303]","[0.6488217711448669, 0.4399999976158142]"
0.7_3_4_2_0_5_2_4_100_6.keras,"[0.5479168891906738, 0.0]","[0.5619714856147766, 0.0]"
0.7_3_4_2_0_5_2_64_100_6.keras,"[0.5080306529998779, 0.0]","[0.5100988149642944, 0.0]"
0.7_3_4_2_0_5_2_8_100_6.keras,"[0.5075849294662476, 0.7047619223594666]","[0.5488719344139099, 0.44859811663627625]"
0.7_3_4_2_0_5_3_16_100_6.keras,"[0.5050025582313538, 0.75]","[0.5033091306686401, 0.0]"
0.7_3_4_2_0_5_3_32_100_6.keras,"[0.4789423644542694, 0.0]","[0.5855216979980469, 0.0]"
0.7_3_4_2_0_5_3_4_100_6.keras,"[0.49417585134506226, 0.0]","[0.6993290185928345, 0.0]"
0.7_3_4_2_0_5_3_64_100_6.keras,"[0.4990801215171814, 0.5446009635925293]","[0.5900018215179443, 0.0]"
0.7_3_4_2_0_5_3_8_100_6.keras,"[0.5102234482765198, 0.5600000023841858]","[0.5177621245384216, 0.38116592168807983]"
0.7_3_4_2_0_5_4_4_100_6.keras,"[0.5479338765144348, 0.0]","[0.5620943903923035, 0.0]"
0.7_3_4_2_0_5_4_8_100_6.keras,"[0.4958679676055908, 0.0]","[0.5902611017227173, 0.0]"
0.7_3_64_1_0_5_1_16_150_6.keras,"[0.3303368091583252, 0.83152174949646]","[2.7121946811676025, 0.35467979311943054]"
0.7_3_64_1_0_5_1_32_150_6.keras,"[0.3160894513130188, 0.8149779438972473]","[1.775305151939392, 0.328125]"
0.7_3_64_1_0_5_1_4_150_6.keras,"[0.2877463698387146, 0.8504399061203003]","[1.7589378356933594, 0.43801653385162354]"
0.7_3_64_1_0_5_1_64_150_6.keras,"[0.27848535776138306, 0.7920193672180176]","[1.9940409660339355, 0.37628865242004395]"
0.7_3_64_1_0_5_1_8_150_6.keras,"[0.3363380432128906, 0.6634531021118164]","[1.3654634952545166, 0.3483146131038666]"
0.7_3_64_1_0_5_2_16_150_6.keras,"[0.26118335127830505, 0.8735465407371521]","[3.5349035263061523, 0.4079602062702179]"
0.7_3_64_1_0_5_2_32_150_6.keras,"[0.2928401231765747, 0.8767856955528259]","[3.352025032043457, 0.5032258033752441]"
0.7_3_64_1_0_5_2_4_150_6.keras,"[0.29023149609565735, 0.7142857313156128]","[2.859137773513794, 0.41237112879753113]"
0.7_3_64_1_0_5_2_64_150_6.keras,"[0.30490535497665405, 0.7836107611656189]","[2.133073329925537, 0.5221238732337952]"
0.7_3_64_1_0_5_2_8_150_6.keras,"[0.314293771982193, 0.7080214023590088]","[2.089945077896118, 0.4161490797996521]"
0.7_3_64_1_0_5_3_16_150_6.keras,"[0.30158481001853943, 0.7465388774871826]","[2.487943172454834, 0.39716312289237976]"
0.7_3_64_1_0_5_3_32_150_6.keras,"[0.25326135754585266, 0.8164705634117126]","[1.9787752628326416, 0.438914030790329]"
0.7_3_64_1_0_5_3_4_150_6.keras,"[0.31615033745765686, 0.8228840231895447]","[1.346927523612976, 0.3726707994937897]"
0.7_3_64_1_0_5_3_64_150_6.keras,"[0.27279144525527954, 0.8473895788192749]","[5.177918434143066, 0.5214285850524902]"
0.7_3_64_1_0_5_3_8_150_6.keras,"[0.5481374859809875, 0.0]","[0.561575710773468, 0.0]"
0.7_3_64_1_0_5_4_16_150_6.keras,"[0.24935466051101685, 0.8595800399780273]","[3.2311136722564697, 0.3617021143436432]"
0.7_3_64_1_0_5_4_32_150_6.keras,"[0.22582043707370758, 0.9124487042427063]","[4.443413734436035, 0.47239264845848083]"
0.7_3_64_1_0_5_4_4_150_6.keras,"[0.290993869304657, 0.8543543815612793]","[3.4469099044799805, 0.3664122223854065]"
0.7_3_64_1_0_5_4_64_150_6.keras,"[0.2614648938179016, 0.8565459847450256]","[1.8898077011108398, 0.3836477994918823]"
0.7_3_64_1_0_5_4_8_150_6.keras,"[0.5481371879577637, 0.0]","[0.561580240726471, 0.0]"
0.7_3_64_2_0_5_1_16_150_6.keras,"[0.1633010059595108, 0.9208899736404419]","[3.7488222122192383, 0.41743120551109314]"
0.7_3_64_2_0_5_1_32_150_6.keras,"[0.15840288996696472, 0.9324324131011963]","[3.291381597518921, 0.4037036895751953]"
0.7_3_64_2_0_5_1_4_150_6.keras,"[0.15527929365634918, 0.8672566413879395]","[4.2490973472595215, 0.3918918967247009]"
0.7_3_64_2_0_5_1_64_150_6.keras,"[0.1659829318523407, 0.8698092103004456]","[2.3425941467285156, 0.3874172270298004]"
0.7_3_64_2_0_5_1_8_150_6.keras,"[0.2080056220293045, 0.9521673917770386]","[3.666421890258789, 0.39024388790130615]"
0.7_3_64_2_0_5_2_16_150_6.keras,"[0.1565847098827362, 0.9337499737739563]","[6.293856620788574, 0.3865814805030823]"
0.7_3_64_2_0_5_2_32_150_6.keras,"[0.1704900860786438, 0.9434210658073425]","[2.787518262863159, 0.41874998807907104]"
0.7_3_64_2_0_5_2_4_150_6.keras,"[0.16674987971782684, 0.8683351278305054]","[2.8900561332702637, 0.3410404622554779]"
0.7_3_64_2_0_5_2_64_150_6.keras,"[0.1499706357717514, 0.920386016368866]","[3.932210922241211, 0.38857144117355347]"
0.7_3_64_2_0_5_2_8_150_6.keras,"[0.17295944690704346, 0.9099639654159546]","[3.13433575630188, 0.36153846979141235]"
0.7_3_64_2_0_5_3_16_150_6.keras,"[0.17791035771369934, 0.9012048244476318]","[3.463428497314453, 0.443113774061203]"
0.7_3_64_2_0_5_3_32_150_6.keras,"[0.17603568732738495, 0.9270166158676147]","[3.0387980937957764, 0.4233333468437195]"
0.7_3_64_2_0_5_3_4_150_6.keras,"[0.22050373256206512, 0.8483353853225708]","[3.339451313018799, 0.3936651647090912]"
0.7_3_64_2_0_5_3_64_150_6.keras,"[0.17325399816036224, 0.9121286869049072]","[6.26662015914917, 0.4266054928302765]"
0.7_3_64_2_0_5_3_8_150_6.keras,"[0.5479146242141724, 0.0]","[0.561926007270813, 0.0]"
0.7_3_64_2_0_5_4_16_150_6.keras,"[0.1586783230304718, 0.9256505370140076]","[3.940033197402954, 0.4054054021835327]"
0.7_3_64_2_0_5_4_32_150_6.keras,"[0.20601126551628113, 0.8694610595703125]","[4.6389570236206055, 0.41860464215278625]"
0.7_3_64_2_0_5_4_4_150_6.keras,"[0.22107398509979248, 0.8481613397598267]","[2.4830446243286133, 0.36554622650146484]"
0.7_3_64_2_0_5_4_64_150_6.keras,"[0.1936420500278473, 0.9025641083717346]","[6.54115104675293, 0.4427083432674408]"
0.7_3_64_2_0_5_4_8_150_6.keras,"[0.24707671999931335, 0.7664608955383301]","[2.426800489425659, 0.41295546293258667]"
0.7_3_64_3_0_5_1_16_150_6.keras,"[0.20300441980361938, 0.8384371995925903]","[3.5476787090301514, 0.45355191826820374]"
0.7_3_64_3_0_5_1_32_150_6.keras,"[0.14392445981502533, 0.9487836360931396]","[2.9354166984558105, 0.3694581389427185]"
0.7_3_64_3_0_5_1_4_150_6.keras,"[0.13614629209041595, 0.9131428599357605]","[3.1882145404815674, 0.4140625]"
0.7_3_64_3_0_5_1_64_150_6.keras,"[0.1668083220720291, 0.9182879328727722]","[3.997013807296753, 0.4375]"
0.7_3_64_3_0_5_1_8_150_6.keras,"[0.14907829463481903, 0.8990825414657593]","[3.436424493789673, 0.46994534134864807]"
0.7_3_64_3_0_5_2_16_150_6.keras,"[0.21349026262760162, 0.8150163292884827]","[3.5535221099853516, 0.3989361822605133]"
0.7_3_64_3_0_5_2_32_150_6.keras,"[0.20834851264953613, 0.8600000143051147]","[3.3218400478363037, 0.4369369447231293]"
0.7_3_64_3_0_5_2_64_150_6.keras,"[0.1493701934814453, 0.8991793394088745]","[5.642441749572754, 0.42533937096595764]"
0.7_3_64_3_0_5_2_8_150_6.keras,"[0.5476905703544617, 0.0]","[0.5622000694274902, 0.0]"
0.7_3_64_3_0_5_3_16_150_6.keras,"[0.14760375022888184, 0.9063231945037842]","[9.40427017211914, 0.47580644488334656]"
0.7_3_64_3_0_5_3_32_150_6.keras,"[0.14504899084568024, 0.9204275608062744]","[5.406877040863037, 0.42131978273391724]"
0.7_3_64_3_0_5_3_64_150_6.keras,"[0.1490393429994583, 0.9064664840698242]","[9.887018203735352, 0.4390243887901306]"
0.7_3_64_3_0_5_3_8_150_6.keras,"[0.16782209277153015, 0.9329897165298462]","[3.1514554023742676, 0.5064935088157654]"
0.7_3_64_3_0_5_4_16_150_6.keras,"[0.14137056469917297, 0.8958566784858704]","[5.400369644165039, 0.41484716534614563]"
0.7_3_64_3_0_5_4_32_150_6.keras,"[0.1346849650144577, 0.9237186908721924]","[5.491819858551025, 0.3918918967247009]"
0.7_3_64_3_0_5_4_64_150_6.keras,"[0.152644082903862, 0.9172576665878296]","[8.352280616760254, 0.4779874086380005]"
0.7_3_64_3_0_5_4_8_150_6.keras,"[0.20184753835201263, 0.8954081535339355]","[4.313111782073975, 0.3625730872154236]"
0.7_3_8_1_0_5_1_16_150_6.keras,"[0.49837979674339294, 0.2777777910232544]","[0.5413880944252014, 0.5555555820465088]"
0.7_3_8_1_0_5_1_32_150_6.keras,"[0.4928247332572937, 0.0]","[0.545065701007843, 0.0]"
0.7_3_8_1_0_5_1_4_150_6.keras,"[0.45967456698417664, 0.6625000238418579]","[0.5061423182487488, 0.4845360815525055]"
0.7_3_8_1_0_5_1_64_150_6.keras,"[0.4662998914718628, 0.7008797526359558]","[0.5783014893531799, 0.31578946113586426]"
0.7_3_8_1_0_5_1_8_150_6.keras,"[0.4977869391441345, 0.6113536953926086]","[0.5323931574821472, 0.5967742204666138]"
0.7_3_8_1_0_5_2_16_150_6.keras,"[0.46786612272262573, 0.6092544794082642]","[0.556969165802002, 0.5593220591545105]"
0.7_3_8_1_0_5_2_32_150_6.keras,"[0.472027450799942, 0.6477832794189453]","[0.5570458173751831, 0.45783132314682007]"
0.7_3_8_1_0_5_2_4_150_6.keras,"[0.4679006338119507, 0.5899471044540405]","[0.9380660057067871, 0.4183673560619354]"
0.7_3_8_1_0_5_2_64_150_6.keras,"[0.4850146472454071, 0.5964912176132202]","[0.5818434357643127, 0.4568965435028076]"
0.7_3_8_1_0_5_2_8_150_6.keras,"[0.4797579348087311, 0.5555555820465088]","[0.7670052647590637, 0.5193798542022705]"
0.7_3_8_1_0_5_3_16_150_6.keras,"[0.45478808879852295, 0.6039823293685913]","[0.6526325345039368, 0.5]"
0.7_3_8_1_0_5_3_32_150_6.keras,"[0.4404737651348114, 0.7210884094238281]","[0.5221922993659973, 0.5595238208770752]"
0.7_3_8_1_0_5_3_4_150_6.keras,"[0.4902949631214142, 0.5423728823661804]","[0.5046115517616272, 0.4695121943950653]"
0.7_3_8_1_0_5_3_64_150_6.keras,"[0.4434734582901001, 0.7342995405197144]","[0.6517963409423828, 0.602150559425354]"
0.7_3_8_1_0_5_3_8_150_6.keras,"[0.47206196188926697, 0.7049180269241333]","[0.6791926026344299, 0.5600000023841858]"
0.7_3_8_1_0_5_4_16_150_6.keras,"[0.47235897183418274, 0.0]","[0.5856797099113464, 0.0]"
0.7_3_8_1_0_5_4_32_150_6.keras,"[0.4666458070278168, 0.618453860282898]","[0.7406618595123291, 0.5151515007019043]"
0.7_3_8_1_0_5_4_4_150_6.keras,"[0.5481371879577637, 0.0]","[0.5615870952606201, 0.0]"
0.7_3_8_1_0_5_4_64_150_6.keras,"[0.4427085220813751, 0.734375]","[0.695656418800354, 0.515625]"
0.7_3_8_1_0_5_4_8_150_6.keras,"[0.5484573245048523, 0.0]","[0.5626025795936584, 0.0]"
0.7_3_8_2_0_5_1_16_150_6.keras,"[0.4405069649219513, 0.7241379022598267]","[0.6650776863098145, 0.5630252361297607]"
0.7_3_8_2_0_5_1_32_150_6.keras,"[0.4214657247066498, 0.6734279990196228]","[0.8173044919967651, 0.4038461446762085]"
0.7_3_8_2_0_5_1_4_150_6.keras,"[0.4719427227973938, 0.733905553817749]","[0.6370977163314819, 0.6470588445663452]"
0.7_3_8_2_0_5_1_64_150_6.keras,"[0.4277452528476715, 0.7330415844917297]","[1.2787259817123413, 0.46590909361839294]"
0.7_3_8_2_0_5_1_8_150_6.keras,"[0.4522304832935333, 0.6931408047676086]","[0.6893879175186157, 0.5199999809265137]"
0.7_3_8_2_0_5_2_16_150_6.keras,"[0.44221216440200806, 0.6730769276618958]","[0.859564483165741, 0.5428571701049805]"
0.7_3_8_2_0_5_2_32_150_6.keras,"[0.45370304584503174, 0.6073170900344849]","[0.5254999399185181, 0.4583333432674408]"
0.7_3_8_2_0_5_2_4_150_6.keras,"[0.4844589829444885, 0.6666666865348816]","[0.6420493721961975, 0.0]"
0.7_3_8_2_0_5_2_64_150_6.keras,"[0.4332835078239441, 0.6323529481887817]","[0.5474503040313721, 0.40512821078300476]"
0.7_3_8_2_0_5_2_8_150_6.keras,"[0.4607313275337219, 0.7613636255264282]","[0.5494166612625122, 0.3333333432674408]"
0.7_3_8_2_0_5_3_16_150_6.keras,"[0.4604969918727875, 0.0]","[0.5893573760986328, 0.0]"
0.7_3_8_2_0_5_3_32_150_6.keras,"[0.45009830594062805, 0.7290322780609131]","[0.5619486570358276, 0.5512820482254028]"
0.7_3_8_2_0_5_3_4_150_6.keras,"[0.45832255482673645, 0.0]","[0.752714991569519, 0.0]"
0.7_3_8_2_0_5_3_64_150_6.keras,"[0.3974819481372833, 0.7569444179534912]","[0.6515856385231018, 0.604938268661499]"
0.7_3_8_2_0_5_3_8_150_6.keras,"[0.4384537935256958, 0.6722221970558167]","[1.1653565168380737, 0.5730336904525757]"
0.7_3_8_2_0_5_4_16_150_6.keras,"[0.42922982573509216, 0.7475489974021912]","[0.8268781304359436, 0.4753086566925049]"
0.7_3_8_2_0_5_4_32_150_6.keras,"[0.3976898491382599, 0.6501340270042419]","[0.6341109871864319, 0.5859872698783875]"
0.7_3_8_2_0_5_4_4_150_6.keras,"[0.547914445400238, 0.0]","[0.561874270439148, 0.0]"
0.7_3_8_2_0_5_4_64_150_6.keras,"[0.4066357910633087, 0.7296037077903748]","[0.6440680623054504, 0.6081081032752991]"
0.7_3_8_2_0_5_4_8_150_6.keras,"[0.41687071323394775, 0.762499988079071]","[0.6700692772865295, 0.4583333432674408]"
0.7_3_8_3_0_5_1_16_150_6.keras,"[0.4674365520477295, 0.6474575996398926]","[0.7476193904876709, 0.4471544623374939]"
0.7_3_8_3_0_5_1_32_150_6.keras,"[0.4448176622390747, 0.7155172228813171]","[1.4027878046035767, 0.3769230842590332]"
0.7_3_8_3_0_5_1_4_150_6.keras,"[0.4584994316101074, 0.5561224222183228]","[0.6565227508544922, 0.4251968562602997]"
0.7_3_8_3_0_5_1_64_150_6.keras,"[0.3907770812511444, 0.7283531427383423]","[0.6857467889785767, 0.4166666567325592]"
0.7_3_8_3_0_5_1_8_150_6.keras,"[0.4401004910469055, 0.7451523542404175]","[1.0367913246154785, 0.6438356041908264]"
0.7_3_8_3_0_5_2_16_150_6.keras,"[0.4202364683151245, 0.7149999737739563]","[1.2169532775878906, 0.37681159377098083]"
0.7_3_8_3_0_5_2_32_150_6.keras,"[0.4767749607563019, 0.0]","[0.5680040121078491, 0.0]"
0.7_3_8_3_0_5_2_4_150_6.keras,"[0.3984220027923584, 0.7833002209663391]","[1.029890537261963, 0.39788731932640076]"
0.7_3_8_3_0_5_2_64_150_6.keras,"[0.3834180533885956, 0.7067545056343079]","[0.5538942217826843, 0.5052631497383118]"
0.7_3_8_3_0_5_2_8_150_6.keras,"[0.42885589599609375, 0.6847058534622192]","[2.32477068901062, 0.4193548262119293]"
0.7_3_8_3_0_5_3_16_150_6.keras,"[0.4054131507873535, 0.6425647735595703]","[0.8198546767234802, 0.6349206566810608]"
0.7_3_8_3_0_5_3_32_150_6.keras,"[0.4174463748931885, 0.7442922592163086]","[0.936076819896698, 0.4423076808452606]"
0.7_3_8_3_0_5_3_4_150_6.keras,"[0.43487322330474854, 0.7316384315490723]","[1.4144680500030518, 0.44973546266555786]"
0.7_3_8_3_0_5_3_64_150_6.keras,"[0.3955778181552887, 0.6546003222465515]","[0.7091996073722839, 0.49714285135269165]"
0.7_3_8_3_0_5_3_8_150_6.keras,"[0.39806240797042847, 0.7745803594589233]","[0.739255428314209, 0.3965517282485962]"
0.7_3_8_3_0_5_4_16_150_6.keras,"[0.39684733748435974, 0.6739811897277832]","[1.5230379104614258, 0.44545453786849976]"
0.7_3_8_3_0_5_4_32_150_6.keras,"[0.382537305355072, 0.7268292903900146]","[0.7327405214309692, 0.47826087474823]"
0.7_3_8_3_0_5_4_4_150_6.keras,"[0.5477638244628906, 0.0]","[0.5626319050788879, 0.0]"
0.7_3_8_3_0_5_4_64_150_6.keras,"[0.4349890649318695, 0.6428571343421936]","[0.6028571128845215, 0.6144578456878662]"
0.7_3_8_3_0_5_4_8_150_6.keras,"[0.36666300892829895, 0.6590620875358582]","[0.8028799891471863, 0.5157232880592346]"
